,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
91,7912604,NOR,4,95972,39.0,3.0,,,34450,42719,18803,0 days 02:10:51.056000,0 days 02:11:33.775000,0 days 02:11:52.578000,279.0,300.0,257.0,286.0,True,HARD,3.0,True,McLaren,0 days 02:10:16.632000,2023-09-24 06:11:18.041,1,2.0,False,,False,True
92,8007851,NOR,4,95247,40.0,3.0,,,34269,42423,18555,0 days 02:12:26.847000,0 days 02:13:09.270000,0 days 02:13:27.825000,282.0,301.0,258.0,297.0,True,HARD,4.0,True,McLaren,0 days 02:11:52.604000,2023-09-24 06:12:54.013,1,2.0,False,,False,True
93,8103674,NOR,4,95823,41.0,3.0,,,34430,42727,18666,0 days 02:14:02.255000,0 days 02:14:44.982000,0 days 02:15:03.648000,279.0,300.0,257.0,299.0,False,HARD,5.0,True,McLaren,0 days 02:13:27.851000,2023-09-24 06:14:29.260,1,2.0,False,,False,True
94,8199518,NOR,4,95844,42.0,3.0,,,34424,42682,18738,0 days 02:15:38.072000,0 days 02:16:20.754000,0 days 02:16:39.492000,278.0,300.0,257.0,299.0,False,HARD,6.0,True,McLaren,0 days 02:15:03.674000,2023-09-24 06:16:05.083,1,2.0,False,,False,True
95,8295570,NOR,4,96052,43.0,3.0,,,34614,42687,18751,0 days 02:17:14.106000,0 days 02:17:56.793000,0 days 02:18:15.544000,279.0,300.0,257.0,299.0,False,HARD,7.0,True,McLaren,0 days 02:16:39.518000,2023-09-24 06:17:40.927,1,2.0,False,,False,True
96,8391629,NOR,4,96059,44.0,3.0,,,34611,42794,18654,0 days 02:18:50.155000,0 days 02:19:32.949000,0 days 02:19:51.603000,280.0,301.0,258.0,299.0,False,HARD,8.0,True,McLaren,0 days 02:18:15.570000,2023-09-24 06:19:16.979,1,2.0,False,,False,True
97,8487707,NOR,4,96078,45.0,3.0,,,34590,42843,18645,0 days 02:20:26.193000,0 days 02:21:09.036000,0 days 02:21:27.681000,,301.0,258.0,300.0,False,HARD,9.0,True,McLaren,0 days 02:19:51.629000,2023-09-24 06:20:53.038,1,2.0,False,,False,True
98,8584085,NOR,4,96378,46.0,3.0,,,34690,42945,18743,0 days 02:22:02.371000,0 days 02:22:45.316000,0 days 02:23:04.059000,278.0,300.0,258.0,300.0,False,HARD,10.0,True,McLaren,0 days 02:21:27.707000,2023-09-24 06:22:29.116,1,2.0,False,,False,True
99,8680496,NOR,4,96411,47.0,3.0,,,34784,42942,18685,0 days 02:23:38.843000,0 days 02:24:21.785000,0 days 02:24:40.470000,281.0,300.0,257.0,300.0,False,HARD,11.0,True,McLaren,0 days 02:23:04.085000,2023-09-24 06:24:05.494,1,2.0,False,,False,True
100,8777083,NOR,4,96587,48.0,3.0,,,34683,43035,18869,0 days 02:25:15.153000,0 days 02:25:58.188000,0 days 02:26:17.057000,,301.0,258.0,300.0,False,HARD,12.0,True,McLaren,0 days 02:24:40.496000,2023-09-24 06:25:41.905,1,2.0,False,,False,True
101,8874811,NOR,4,97728,49.0,3.0,,,35003,43387,19338,0 days 02:26:52.060000,0 days 02:27:35.447000,0 days 02:27:54.785000,278.0,302.0,252.0,302.0,False,HARD,13.0,True,McLaren,0 days 02:26:17.083000,2023-09-24 06:27:18.492,1,2.0,False,,False,True
102,8971753,NOR,4,96942,50.0,3.0,,,35006,43133,18803,0 days 02:28:29.791000,0 days 02:29:12.924000,0 days 02:29:31.727000,281.0,300.0,258.0,300.0,False,HARD,14.0,True,McLaren,0 days 02:27:54.811000,2023-09-24 06:28:56.220,1,2.0,False,,False,True
103,9068494,NOR,4,96741,51.0,3.0,,,34818,43215,18708,0 days 02:30:06.545000,0 days 02:30:49.760000,0 days 02:31:08.468000,278.0,300.0,258.0,301.0,False,HARD,15.0,True,McLaren,0 days 02:29:31.753000,2023-09-24 06:30:33.162,1,2.0,False,,False,True
104,9165204,NOR,4,96710,52.0,3.0,,,34804,43160,18746,0 days 02:31:43.272000,0 days 02:32:26.432000,0 days 02:32:45.178000,280.0,300.0,258.0,298.0,False,HARD,16.0,True,McLaren,0 days 02:31:08.494000,2023-09-24 06:32:09.903,1,2.0,False,,False,True
105,9261959,NOR,4,96755,53.0,3.0,,,34804,43055,18896,,0 days 02:34:03.037000,0 days 02:34:21.933000,,299.0,254.0,300.0,False,HARD,17.0,True,McLaren,0 days 02:32:45.204000,2023-09-24 06:33:46.613,1,2.0,False,,False,True
106,3909059,PIA,81,124940,1.0,1.0,,,-1,53066,34514,,0 days 01:04:34.593000,0 days 01:05:09.139000,276.0,108.0,137.0,151.0,False,MEDIUM,1.0,True,McLaren,0 days 01:03:03.844000,2023-09-24 05:04:05.253,124,3.0,False,,False,False
107,4072382,PIA,81,-1,2.0,1.0,,,63884,67794,31623,0 days 01:06:13.013000,0 days 01:07:20.824000,0 days 01:07:52.464000,137.0,165.0,138.0,202.0,False,MEDIUM,2.0,True,McLaren,0 days 01:05:09.059000,2023-09-24 05:06:10.468,4,3.0,False,,False,False
108,4237929,PIA,81,-1,3.0,1.0,,,67167,69173,29192,0 days 01:08:59.619000,0 days 01:10:08.821000,0 days 01:10:37.977000,139.0,168.0,200.0,147.0,False,MEDIUM,3.0,True,McLaren,0 days 01:07:52.382000,2023-09-24 05:08:53.791,4,3.0,False,,False,False
109,4411022,PIA,81,-1,4.0,1.0,,,58821,66024,48342,0 days 01:11:36.773000,0 days 01:12:42.740000,0 days 01:13:31.208000,219.0,95.0,255.0,70.0,False,MEDIUM,4.0,True,McLaren,0 days 01:10:37.929000,2023-09-24 05:11:39.338,41,3.0,False,,False,False
110,4509698,PIA,81,98676,5.0,1.0,,,35721,43657,19298,0 days 01:14:06.791000,0 days 01:14:50.448000,0 days 01:15:09.746000,275.0,300.0,255.0,288.0,True,MEDIUM,5.0,True,McLaren,0 days 01:13:31.022000,2023-09-24 05:14:32.431,1,3.0,False,,False,True
111,4608518,PIA,81,98820,6.0,1.0,,,35897,43503,19420,0 days 01:15:45.643000,0 days 01:16:29.146000,0 days 01:16:48.566000,276.0,300.0,255.0,285.0,False,MEDIUM,6.0,True,McLaren,0 days 01:15:09.698000,2023-09-24 05:16:11.107,1,3.0,False,,False,True
112,4707305,PIA,81,98787,7.0,1.0,,,35765,43908,19114,0 days 01:17:24.331000,0 days 01:18:08.239000,0 days 01:18:27.353000,278.0,300.0,255.0,295.0,False,MEDIUM,7.0,True,McLaren,0 days 01:16:48.518000,2023-09-24 05:17:49.927,1,3.0,False,,False,True
113,4806181,PIA,81,98876,8.0,1.0,,,35736,43924,19216,0 days 01:19:03.089000,0 days 01:19:47.013000,0 days 01:20:06.229000,275.0,300.0,254.0,293.0,False,MEDIUM,8.0,True,McLaren,0 days 01:18:27.305000,2023-09-24 05:19:28.714,1,3.0,False,,False,True
114,4905331,PIA,81,99150,9.0,1.0,,,35992,44003,19155,0 days 01:20:42.221000,0 days 01:21:26.224000,0 days 01:21:45.379000,277.0,299.0,255.0,289.0,False,MEDIUM,9.0,True,McLaren,0 days 01:20:06.181000,2023-09-24 05:21:07.590,1,3.0,False,,False,True
115,5004562,PIA,81,99231,10.0,1.0,,,36036,43963,19232,0 days 01:22:21.415000,0 days 01:23:05.378000,0 days 01:23:24.610000,276.0,300.0,254.0,289.0,False,MEDIUM,10.0,True,McLaren,0 days 01:21:45.331000,2023-09-24 05:22:46.740,1,3.0,False,,False,True
116,5103895,PIA,81,99333,11.0,1.0,,,35950,44121,19262,0 days 01:24:00.560000,0 days 01:24:44.681000,0 days 01:25:03.943000,,300.0,255.0,290.0,False,MEDIUM,11.0,True,McLaren,0 days 01:23:24.562000,2023-09-24 05:24:25.971,1,3.0,False,,False,True
117,5203610,PIA,81,99715,12.0,1.0,,,36133,44223,19359,0 days 01:25:40.076000,0 days 01:26:24.299000,0 days 01:26:43.658000,,301.0,256.0,291.0,False,MEDIUM,12.0,True,McLaren,0 days 01:25:03.895000,2023-09-24 05:26:05.304,12,3.0,False,,False,True
118,5305010,PIA,81,101400,13.0,1.0,,0 days 01:28:23.755000,35915,44342,21143,0 days 01:27:19.573000,0 days 01:28:03.915000,0 days 01:28:25.058000,277.0,301.0,,287.0,False,MEDIUM,13.0,True,McLaren,0 days 01:26:43.610000,2023-09-24 05:27:45.019,1,4.0,False,,False,False
119,5438857,PIA,81,133847,14.0,2.0,0 days 01:28:48.129000,,66531,48349,18967,0 days 01:29:31.589000,0 days 01:30:19.938000,0 days 01:30:38.905000,189.0,301.0,257.0,300.0,False,HARD,1.0,True,McLaren,0 days 01:28:25.010000,2023-09-24 05:29:26.419,167,9.0,False,,False,False
120,5537262,PIA,81,98405,15.0,2.0,,,35251,44103,19051,0 days 01:31:14.156000,0 days 01:31:58.259000,0 days 01:32:17.310000,279.0,305.0,259.0,306.0,True,HARD,2.0,True,McLaren,0 days 01:30:38.857000,2023-09-24 05:31:40.266,1,7.0,False,,False,True
121,5635702,PIA,81,98440,16.0,2.0,,,35229,44102,19109,0 days 01:32:52.539000,0 days 01:33:36.641000,0 days 01:33:55.750000,277.0,300.0,254.0,291.0,False,HARD,3.0,True,McLaren,0 days 01:32:17.262000,2023-09-24 05:33:18.671,1,7.0,False,,False,True
122,5734371,PIA,81,98669,17.0,2.0,,,35734,43855,19080,0 days 01:34:31.484000,0 days 01:35:15.339000,0 days 01:35:34.419000,,301.0,255.0,292.0,False,HARD,4.0,True,McLaren,0 days 01:33:55.702000,2023-09-24 05:34:57.111,1,6.0,False,,False,True
123,5832993,PIA,81,98622,18.0,2.0,,,35584,43760,19278,0 days 01:36:10.003000,0 days 01:36:53.763000,0 days 01:37:13.041000,276.0,300.0,256.0,286.0,False,HARD,5.0,True,McLaren,0 days 01:35:34.371000,2023-09-24 05:36:35.780,1,4.0,False,,False,True
124,5931567,PIA,81,98574,19.0,2.0,,,35612,43845,19117,0 days 01:37:48.653000,0 days 01:38:32.498000,0 days 01:38:51.615000,279.0,301.0,256.0,293.0,False,HARD,6.0,True,McLaren,0 days 01:37:12.993000,2023-09-24 05:38:14.402,1,3.0,False,,False,True
125,6030273,PIA,81,98706,20.0,2.0,,,35633,43860,19213,0 days 01:39:27.248000,0 days 01:40:11.108000,0 days 01:40:30.321000,278.0,302.0,255.0,292.0,False,HARD,7.0,True,McLaren,0 days 01:38:51.567000,2023-09-24 05:39:52.976,1,3.0,False,,False,True
126,6128536,PIA,81,98263,21.0,2.0,,,35629,43555,19079,0 days 01:41:05.950000,0 days 01:41:49.505000,0 days 01:42:08.584000,279.0,302.0,255.0,290.0,True,HARD,8.0,True,McLaren,0 days 01:40:30.273000,2023-09-24 05:41:31.682,1,3.0,False,,False,True
127,6226801,PIA,81,98265,22.0,2.0,,,35601,43573,19091,0 days 01:42:44.185000,0 days 01:43:27.758000,0 days 01:43:46.849000,,303.0,254.0,291.0,False,HARD,9.0,True,McLaren,0 days 01:42:08.536000,2023-09-24 05:43:09.945,1,3.0,False,,False,True
128,6325533,PIA,81,98732,23.0,2.0,,,35647,43860,19225,0 days 01:44:22.496000,0 days 01:45:06.356000,0 days 01:45:25.581000,281.0,304.0,260.0,296.0,False,HARD,10.0,True,McLaren,0 days 01:43:46.801000,2023-09-24 05:44:48.210,1,3.0,False,,False,True
129,6424645,PIA,81,99112,24.0,2.0,,,35626,44119,19367,0 days 01:46:01.207000,0 days 01:46:45.326000,0 days 01:47:04.693000,,306.0,259.0,306.0,False,HARD,11.0,True,McLaren,0 days 01:45:25.533000,2023-09-24 05:46:26.942,1,2.0,False,,False,True
130,6523186,PIA,81,98541,25.0,2.0,,,35194,43937,19410,0 days 01:47:39.887000,0 days 01:48:23.824000,0 days 01:48:43.234000,278.0,300.0,257.0,291.0,False,HARD,12.0,True,McLaren,0 days 01:47:04.645000,2023-09-24 05:48:06.054,1,2.0,False,,False,True
131,6622121,PIA,81,98935,26.0,2.0,,,35720,43839,19376,0 days 01:49:18.954000,0 days 01:50:02.793000,0 days 01:50:22.169000,280.0,300.0,254.0,295.0,False,HARD,13.0,True,McLaren,0 days 01:48:43.186000,2023-09-24 05:49:44.595,1,2.0,False,,False,True
132,6721900,PIA,81,99779,27.0,2.0,,,36613,43983,19183,0 days 01:50:58.782000,0 days 01:51:42.765000,0 days 01:52:01.948000,,302.0,255.0,295.0,False,HARD,14.0,True,McLaren,0 days 01:50:22.121000,2023-09-24 05:51:23.530,1,3.0,False,,False,True
133,6820597,PIA,81,98697,28.0,2.0,,,35837,43696,19164,0 days 01:52:37.785000,0 days 01:53:21.481000,0 days 01:53:40.645000,,302.0,256.0,293.0,False,HARD,15.0,True,McLaren,0 days 01:52:01.900000,2023-09-24 05:53:03.309,1,3.0,False,,False,True
134,6919295,PIA,81,98698,29.0,2.0,,,35654,43867,19177,0 days 01:54:16.299000,0 days 01:55:00.166000,0 days 01:55:19.343000,279.0,302.0,256.0,293.0,False,HARD,16.0,True,McLaren,0 days 01:53:40.597000,2023-09-24 05:54:42.006,1,3.0,False,,False,True
135,7017852,PIA,81,98557,30.0,2.0,,,35665,43718,19174,0 days 01:55:55.008000,0 days 01:56:38.726000,0 days 01:56:57.900000,,301.0,257.0,290.0,False,HARD,17.0,True,McLaren,0 days 01:55:19.295000,2023-09-24 05:56:20.704,1,3.0,False,,False,True
136,7116473,PIA,81,98621,31.0,2.0,,,35788,43896,18937,0 days 01:57:33.688000,0 days 01:58:17.584000,0 days 01:58:36.521000,280.0,301.0,255.0,302.0,False,HARD,18.0,True,McLaren,0 days 01:56:57.852000,2023-09-24 05:57:59.261,1,3.0,True,TRACK LIMITS AT TURN 14 LAP 31 ,False,True
137,7214931,PIA,81,98458,32.0,2.0,,,35703,43785,18970,0 days 01:59:12.224000,0 days 01:59:56.009000,0 days 02:00:14.979000,,300.0,256.0,301.0,False,HARD,19.0,True,McLaren,0 days 01:58:36.473000,2023-09-24 05:59:37.882,1,3.0,False,,False,True
138,7313437,PIA,81,98506,33.0,2.0,,,35778,43796,18932,0 days 02:00:50.757000,0 days 02:01:34.553000,0 days 02:01:53.485000,279.0,301.0,256.0,302.0,False,HARD,20.0,True,McLaren,0 days 02:00:14.931000,2023-09-24 06:01:16.340,1,3.0,False,,False,True
139,7411554,PIA,81,98117,34.0,2.0,,,35468,43660,18989,0 days 02:02:28.953000,0 days 02:03:12.613000,0 days 02:03:31.602000,281.0,302.0,257.0,301.0,True,HARD,21.0,True,McLaren,0 days 02:01:53.437000,2023-09-24 06:02:54.846,1,3.0,False,,False,True
140,7512129,PIA,81,100575,35.0,2.0,,0 days 02:05:10.888000,35553,43655,21367,0 days 02:04:07.155000,0 days 02:04:50.810000,0 days 02:05:12.177000,280.0,303.0,,300.0,False,HARD,22.0,True,McLaren,0 days 02:03:31.554000,2023-09-24 06:04:32.963,1,3.0,False,,False,False
141,7629225,PIA,81,117096,36.0,3.0,0 days 02:05:33.981000,,55046,43113,18937,0 days 02:06:07.223000,0 days 02:06:50.336000,0 days 02:07:09.273000,280.0,300.0,258.0,289.0,False,HARD,1.0,True,McLaren,0 days 02:05:12.129000,2023-09-24 06:06:13.538,1,5.0,False,,False,False
142,7725857,PIA,81,96632,37.0,3.0,,,34766,43079,18787,0 days 02:07:44.039000,0 days 02:08:27.118000,0 days 02:08:45.905000,282.0,301.0,257.0,292.0,True,HARD,2.0,True,McLaren,0 days 02:07:09.225000,2023-09-24 06:08:10.634,1,5.0,False,,False,True
143,7822185,PIA,81,96328,38.0,3.0,,,34707,42967,18654,0 days 02:09:20.612000,0 days 02:10:03.579000,0 days 02:10:22.233000,279.0,303.0,257.0,301.0,True,HARD,3.0,True,McLaren,0 days 02:08:45.857000,2023-09-24 06:09:47.266,1,5.0,False,,False,True
144,7918782,PIA,81,96597,39.0,3.0,,,34859,43070,18668,0 days 02:10:57.092000,0 days 02:11:40.162000,0 days 02:11:58.830000,282.0,305.0,257.0,304.0,False,HARD,4.0,True,McLaren,0 days 02:10:22.185000,2023-09-24 06:11:23.594,1,4.0,False,,False,True
145,8015523,PIA,81,96741,40.0,3.0,,,34846,42960,18935,0 days 02:12:33.676000,0 days 02:13:16.636000,0 days 02:13:35.571000,281.0,307.0,266.0,297.0,False,HARD,5.0,True,McLaren,0 days 02:11:58.782000,2023-09-24 06:13:00.191,1,4.0,False,,False,True
146,8113405,PIA,81,97882,41.0,3.0,,,35302,43421,19159,0 days 02:14:10.873000,0 days 02:14:54.294000,0 days 02:15:13.453000,280.0,309.0,264.0,312.0,False,HARD,6.0,True,McLaren,0 days 02:13:35.523000,2023-09-24 06:14:36.932,1,4.0,False,,False,True
147,8210253,PIA,81,96848,42.0,3.0,,,34477,43508,18863,0 days 02:15:47.930000,0 days 02:16:31.438000,0 days 02:16:50.301000,277.0,300.0,257.0,300.0,False,HARD,7.0,True,McLaren,0 days 02:15:13.405000,2023-09-24 06:16:14.814,1,3.0,False,,False,True
148,8307504,PIA,81,97251,43.0,3.0,,,35065,43330,18856,0 days 02:17:25.366000,0 days 02:18:08.696000,0 days 02:18:27.552000,279.0,301.0,257.0,300.0,False,HARD,8.0,True,McLaren,0 days 02:16:50.253000,2023-09-24 06:17:51.662,1,3.0,False,,False,True
149,8405347,PIA,81,97843,44.0,3.0,,,35104,43984,18755,0 days 02:19:02.656000,0 days 02:19:46.640000,0 days 02:20:05.395000,281.0,302.0,257.0,299.0,False,HARD,9.0,True,McLaren,0 days 02:18:27.504000,2023-09-24 06:19:28.913,1,3.0,True,TRACK LIMITS AT TURN 9 LAP 44 ,False,True
150,8502643,PIA,81,97296,45.0,3.0,,,35055,43388,18853,0 days 02:20:40.450000,0 days 02:21:23.838000,0 days 02:21:42.691000,280.0,300.0,257.0,300.0,False,HARD,10.0,True,McLaren,0 days 02:20:05.347000,2023-09-24 06:21:06.756,1,3.0,False,,False,True
151,8599102,PIA,81,96459,46.0,3.0,,,34718,43049,18692,0 days 02:22:17.409000,0 days 02:23:00.458000,0 days 02:23:19.150000,283.0,300.0,257.0,300.0,False,HARD,11.0,True,McLaren,0 days 02:21:42.643000,2023-09-24 06:22:44.052,1,3.0,False,,False,True
152,8695806,PIA,81,96704,47.0,3.0,,,34830,43224,18650,0 days 02:23:53.980000,0 days 02:24:37.204000,0 days 02:24:55.854000,282.0,300.0,257.0,300.0,False,HARD,12.0,True,McLaren,0 days 02:23:19.102000,2023-09-24 06:24:20.511,1,3.0,False,,False,True
153,8792686,PIA,81,96880,48.0,3.0,,,34854,43311,18715,0 days 02:25:30.708000,0 days 02:26:14.019000,0 days 02:26:32.734000,283.0,300.0,257.0,300.0,False,HARD,13.0,True,McLaren,0 days 02:24:55.806000,2023-09-24 06:25:57.215,1,3.0,False,,False,True
154,8889803,PIA,81,97117,49.0,3.0,,,34986,43319,18812,0 days 02:27:07.720000,0 days 02:27:51.039000,0 days 02:28:09.851000,282.0,301.0,257.0,299.0,False,HARD,14.0,True,McLaren,0 days 02:26:32.686000,2023-09-24 06:27:34.095,1,3.0,False,,False,True
155,8986934,PIA,81,97131,50.0,3.0,,,34940,43403,18788,0 days 02:28:44.791000,0 days 02:29:28.194000,0 days 02:29:46.982000,,302.0,258.0,301.0,False,HARD,15.0,True,McLaren,0 days 02:28:09.803000,2023-09-24 06:29:11.212,1,3.0,False,,False,True
156,9084165,PIA,81,97231,51.0,3.0,,,35131,43352,18748,0 days 02:30:22.113000,0 days 02:31:05.465000,0 days 02:31:24.213000,,302.0,258.0,301.0,False,HARD,16.0,True,McLaren,0 days 02:29:46.934000,2023-09-24 06:30:48.343,1,3.0,False,,False,True
157,9181960,PIA,81,97795,52.0,3.0,,,35255,43688,18852,0 days 02:31:59.468000,0 days 02:32:43.156000,0 days 02:33:02.008000,280.0,302.0,258.0,300.0,False,HARD,17.0,True,McLaren,0 days 02:31:24.165000,2023-09-24 06:32:25.574,1,3.0,False,,False,True
158,9278977,PIA,81,97017,53.0,3.0,,,34841,43290,18886,0 days 02:33:36.849000,0 days 02:34:20.139000,0 days 02:34:39.025000,281.0,300.0,257.0,301.0,False,HARD,18.0,True,McLaren,0 days 02:33:01.960000,2023-09-24 06:34:03.369,1,3.0,False,,False,True
159,3911031,LEC,16,126863,1.0,1.0,,,-1,55770,32985,,0 days 01:04:38.061000,0 days 01:05:11.030000,274.0,106.0,117.0,158.0,False,MEDIUM,1.0,True,Ferrari,0 days 01:03:03.844000,2023-09-24 05:04:05.253,124,4.0,False,,False,False
160,4073856,LEC,16,-1,2.0,1.0,,,63233,67904,31713,0 days 01:06:14.263000,0 days 01:07:22.152000,0 days 01:07:53.855000,171.0,180.0,184.0,161.0,False,MEDIUM,2.0,True,Ferrari,0 days 01:05:11.031000,2023-09-24 05:06:12.440,4,4.0,False,,False,False
161,4240195,LEC,16,-1,3.0,1.0,,,66782,69507,30037,0 days 01:09:00.650000,0 days 01:10:10.181000,0 days 01:10:40.274000,172.0,242.0,199.0,124.0,False,MEDIUM,3.0,True,Ferrari,0 days 01:07:53.856000,2023-09-24 05:08:55.265,4,4.0,False,,False,False
162,4411559,LEC,16,-1,4.0,1.0,,,57960,66148,47297,0 days 01:11:38.179000,0 days 01:12:44.334000,0 days 01:13:31.661000,228.0,84.0,254.0,75.0,False,MEDIUM,4.0,True,Ferrari,0 days 01:10:40.195000,2023-09-24 05:11:41.604,41,4.0,False,,False,False
163,4510364,LEC,16,98805,5.0,1.0,,,35991,43804,19010,0 days 01:14:07.549000,0 days 01:14:51.353000,0 days 01:15:10.363000,276.0,298.0,252.0,300.0,True,MEDIUM,5.0,True,Ferrari,0 days 01:13:31.559000,2023-09-24 05:14:32.968,1,4.0,False,,False,True
164,4609288,LEC,16,98924,6.0,1.0,,,35945,43957,19022,0 days 01:15:46.308000,0 days 01:16:30.265000,0 days 01:16:49.287000,275.0,298.0,253.0,299.0,False,MEDIUM,6.0,True,Ferrari,0 days 01:15:10.364000,2023-09-24 05:16:11.773,1,4.0,False,,False,True
165,4708381,LEC,16,99093,7.0,1.0,,,36044,44165,18884,0 days 01:17:25.331000,0 days 01:18:09.496000,0 days 01:18:28.380000,274.0,299.0,254.0,298.0,False,MEDIUM,7.0,True,Ferrari,0 days 01:16:49.288000,2023-09-24 05:17:50.697,1,4.0,False,,False,True
166,4807467,LEC,16,99086,8.0,1.0,,,35928,44195,18963,0 days 01:19:04.308000,0 days 01:19:48.503000,0 days 01:20:07.466000,272.0,298.0,254.0,299.0,False,MEDIUM,8.0,True,Ferrari,0 days 01:18:28.381000,2023-09-24 05:19:29.790,1,4.0,False,,False,True
167,4906550,LEC,16,99083,9.0,1.0,,,35969,44070,19044,0 days 01:20:43.435000,0 days 01:21:27.505000,0 days 01:21:46.549000,,298.0,253.0,299.0,False,MEDIUM,9.0,True,Ferrari,0 days 01:20:07.467000,2023-09-24 05:21:08.876,1,4.0,False,,False,True
168,5005860,LEC,16,99310,10.0,1.0,,,36064,44211,19035,0 days 01:22:22.613000,0 days 01:23:06.824000,0 days 01:23:25.859000,274.0,300.0,254.0,300.0,False,MEDIUM,10.0,True,Ferrari,0 days 01:21:46.550000,2023-09-24 05:22:47.959,1,4.0,False,,False,True
169,5105422,LEC,16,99562,11.0,1.0,,,36147,44282,19133,0 days 01:24:02.006000,0 days 01:24:46.288000,0 days 01:25:05.421000,275.0,299.0,253.0,300.0,False,MEDIUM,11.0,True,Ferrari,0 days 01:23:25.860000,2023-09-24 05:24:27.269,1,4.0,False,,False,True
170,5205063,LEC,16,99641,12.0,1.0,,,36220,44345,19076,0 days 01:25:41.641000,0 days 01:26:25.986000,0 days 01:26:45.062000,274.0,300.0,254.0,301.0,False,MEDIUM,12.0,True,Ferrari,0 days 01:25:05.422000,2023-09-24 05:26:06.831,12,4.0,False,,False,True
171,5304438,LEC,16,99375,13.0,1.0,,,36030,44270,19075,0 days 01:27:21.092000,0 days 01:28:05.362000,0 days 01:28:24.437000,277.0,300.0,253.0,302.0,False,MEDIUM,13.0,True,Ferrari,0 days 01:26:45.063000,2023-09-24 05:27:46.472,1,3.0,False,,False,True
172,5423150,LEC,16,118712,14.0,1.0,,,46115,53562,19035,0 days 01:29:10.552000,0 days 01:30:04.114000,0 days 01:30:23.149000,195.0,299.0,253.0,301.0,False,MEDIUM,14.0,True,Ferrari,0 days 01:28:24.438000,2023-09-24 05:29:25.847,167,3.0,False,,False,False
173,5522629,LEC,16,99479,15.0,1.0,,,36190,44230,19059,0 days 01:30:59.339000,0 days 01:31:43.569000,0 days 01:32:02.628000,276.0,299.0,254.0,300.0,False,MEDIUM,15.0,True,Ferrari,0 days 01:30:23.150000,2023-09-24 05:31:24.559,1,3.0,False,,False,True
174,5622277,LEC,16,99648,16.0,1.0,,,36280,44361,19007,0 days 01:32:38.908000,0 days 01:33:23.269000,0 days 01:33:42.276000,275.0,299.0,253.0,300.0,False,MEDIUM,16.0,True,Ferrari,0 days 01:32:02.629000,2023-09-24 05:33:04.038,1,3.0,False,,False,True
175,5724102,LEC,16,101825,17.0,1.0,,0 days 01:35:22.841000,36214,44207,21404,0 days 01:34:18.490000,0 days 01:35:02.697000,0 days 01:35:24.101000,274.0,298.0,,301.0,False,MEDIUM,17.0,True,Ferrari,0 days 01:33:42.277000,2023-09-24 05:34:43.686,1,3.0,False,,False,False
176,5841358,LEC,16,117256,18.0,2.0,0 days 01:35:45.903000,,55015,43489,18752,0 days 01:36:19.116000,0 days 01:37:02.605000,0 days 01:37:21.357000,279.0,302.0,264.0,306.0,False,MEDIUM,1.0,True,Ferrari,0 days 01:35:24.102000,2023-09-24 05:36:25.511,1,9.0,False,,False,False
177,5939932,LEC,16,98574,19.0,2.0,,,35625,43894,19055,0 days 01:37:56.982000,0 days 01:38:40.876000,0 days 01:38:59.931000,274.0,299.0,253.0,299.0,True,MEDIUM,2.0,True,Ferrari,0 days 01:37:21.358000,2023-09-24 05:38:22.767,1,5.0,False,,False,True
178,6038101,LEC,16,98169,20.0,2.0,,,35641,43571,18957,0 days 01:39:35.572000,0 days 01:40:19.143000,0 days 01:40:38.100000,272.0,300.0,255.0,294.0,True,MEDIUM,3.0,True,Ferrari,0 days 01:38:59.932000,2023-09-24 05:40:01.341,1,5.0,False,,False,True
179,6136267,LEC,16,98166,21.0,2.0,,,35519,43668,18979,0 days 01:41:13.619000,0 days 01:41:57.287000,0 days 01:42:16.266000,274.0,298.0,253.0,295.0,True,MEDIUM,4.0,True,Ferrari,0 days 01:40:38.101000,2023-09-24 05:41:39.510,1,5.0,False,,False,True
